timestamp,user_id,transaction_amount,transaction_type,account_balance,market_volatility_index,interest_rate,inflation_rate,stock_index_change,investment_duration_days,credit_score,device_cpu_usage,device_memory_usage,risk_level
2023-02-06 4:08,U6906,929.97,deposit,14543.5,37.57,2.02,5.39,-5.13,248,488,69.6,86,2
2023-12-31 15:38,U1553,"$1,751.68 ",withdrawal,6257.14,10.55,3.47,5.27,-1.35,247,581,23.6,19.8,2
2023-04-30 1:55,U1034,1326.68,deposit,11582.66,24.5,2.08,3.03,-1.42,24,416,52.6,58.5,2
2023-05-24 8:38,U2657,1859.8,deposit,9348.6,11.14,0.95,3.05,-0.57,126,731,45.5,50.9,0
2023.12-25,U5125,910.39,transfer,2203.44,21.18,2.6,4.75,0.17,97,515,10.8,48.4,1
2023-03-29 2:53,U3407,1969.26,withdrawal,7765.06,13.5,3.86,4.17,-0.04,354,509,13.8,24.4,1
2023-06-11 8:57,U5050,354.27,deposit,4367.52,18.93,4.54,2.44,-0.32,224,479,43.6,59.5,1
2023-10-02 6:23,U1701,1186.04,investment,9975.38,16.39,2.91,4.13,0.95,263,546,17.5,17,1
2023-01-17 20:23,u-2910,1839.44,investment,8746.25,29.49,1.68,4.21,0.15,155,423,51.8,59.2,1
2023-07-31 22:56,U2170,1117.46,withdrawal,8579.02,14.23,1.63,5.13,-0.32,306,634,42.3,60.7,0
2023-05-14 16:21,U1414,1799.51,deposit,5390.07,29.66,3.35,5.41,-1.23,193,800,57.2,60.5,1
2023-08-02 7:04,U4369,745.31,withdrawal,6501.7,17.58,2.43,1.44,-0.96,84,320,48.6,65.5,1
2023-10-20 5:12,U9867,354.94,deposit,11830.39,18.63,4.25,3.28,-3.14,36,804,60.9,30.9,1
2023-02-10 0:36,U5325,5176.6,investment,11515.33,25.74,2.88,5.65,-0.46,122,415,29.8,52.4,2
2023-12-11 8:49,U1068,1989.43,deposit,4600.16,24.17,0.98,5.41,-0.83,194,453,46.9,61.7,1
2023-06-04 7:34,U3473,None,withdrawal,2056.37,29.03,2.22,1.83,1.95,341,833,26.8,78.1,0
2023-06-20 0:22,U8146,379.67,withdrawal,10435.67,12.69,4.37,2.5,-1.09,154,616,57.2,85.2,1
2023-10-30 5:12,U4474,854.88,withdrawal,11173.48,22.5,3.17,3.41,-1.07,281,435,22.4,76.6,2
2023-12-03 14:13,U3306,1951.6,transfer,3830.46,39.91,1.5,3.25,0.61,225,321,58.2,82.9,1
2023-12-10 10:01,U8836,1666.58,transfer,2994.45,12.48,0.81,2.68,-1.17,13,467,64.4,33.6,2
2023-09-29 19:11,U1751,582.25,deposit,10400.36,31.01,1.81,3.38,0.74,329,473,75.1,85.2,1
2023-08-19 7:34,U1870,325.49,deposit,3743.81,27.16,4.26,4.58,-0.25,137,698,34.8,86.4,0
2023-11-20 0:55,U9666,1540.87,investment,3961.67,17.15,2.06,3.93,0.65,125,322,82.5,43.9,1
2023-11-28 5:04,U4812,579.98,deposit,13340.47,11.95,4.82,3.37,0.84,137,813,81,55.3,0
2023-03-01 1:25,U3967,2521.73,investment,8755.29,37.13,1.3,4.76,0.51,132,627,86,43,0
2023-11-23 14:10,U5588,5632.15,investment,20317.95,31.38,1.86,4.48,0.74,231,319,78.4,80.6,2
2023-12-21 22:42,U1323,1983.33,deposit,8139.58,22.52,4.2,3.12,-1.2,240,511,46.6,56.2,2
2023-06-25 19:43,U3456,8132.69,investment,11484.36,18.34,0.74,2.83,0.46,333,767,16.3,46.2,0
2023-03-08 13:54,U9863,804.8,transfer,12008.24,32.84,4.23,4.12,-0.28,264,558,54.7,31.2,1
2023-04-11 23:23, U8673 ,777.86,transfer,14163.17,37.98,1.74,1.15,-0.92,124,456,11.4,82.1,1
2023-05-04 6:37,U3980,1494.91,withdrawal,12138.16,26.79,4.13,2.71,0.48,178,759,74.1,55.6,0
2023-10-16 4:10,U6744,800.98,withdrawal,1311.82,30.38,4.41,3.14,-0.83,332,524,63.8,17.7,1
2023-04-04 12:23,U1373,1542.06,deposit,9806.38,26.11,4.47,3.63,0.15,262,541,76,68.8,1
2023-09-07 18:36,U8840,1029.86,transfer,4987.05,25.27,1.36,2.81,-0.68,110,480,16,89.1,1
2023-06-29 7:43,U4737,7363.14,investment,20272.57,39.05,1.13,1.95,0.72,31,793,36.2,94.9,1
2023-05-17 3:31,U8807,2761.8,investment,10750.24,17.58,4.91,2.89,-4.86,46,605,28.7,43.1,1
2023-01-14 2:46,U7519,873.65,deposit,14104.34,24.79,1.52,3.13,-3.18,248,802,52.3,92.7,1
2023-11-10 0:21,U3955,1980.67,withdrawal,6690.92,28.49,4.03,5.8,-1.83,213,769,42.5,23.2,1
2023-07-24 3:33,U1819,459.19,transfer,12748.6,10.91,4.97,2.23,0.11,360,571,81.8,51.9,1
2023-11-13 16:28,U4722,355.44,deposit,7748.53,20.23,1,1.66,0.53,262,839,85.3,38.5,0
2023-06-25 14:24,U5363,9769.35,investment,16977.2,20.32,4.29,5.06,-3.45,112,614,83.9,28.3,1
2023-09-17 11:05,U8101,652.23,deposit,8304.8,19.47,0.75,5.59,1.1,16,493,25.4,25.1,1
2023-06-06 20:39,U5257,9802.56,investment,13940.23,39.08,3.8,2.16,0.95,267,543,32.5,21.9,2
2023-09-17 15:28,u-7708,7081.85,investment,15707.63,34.77,4.4,2.39,0.06,125,534,63.4,60,2
2023-03-10 19:57,U9628,2993.66,investment,8193.62,27.79,4.22,5.54,0.2,55,747,19.2,21.8,0
2023-04-19 3:16,U9532,"$1,736.68 ",withdrawal,7587,27.67,2.77,3.04,-0.37,152,416,30.9,62.4,1
2023-03-08 11:28,U9078,62.2,transfer,12948.94,14.35,3.9,5.74,0.19,111,717,68.2,84.5,0
2023-04-06 15:32,U8265,"$1,544.85 ",transfer,6544.3,12.15,3.87,1.09,-1.62,284,550,73.4,18.9,2
2023-04-29 23:40,U3619,423.28,withdrawal,1462.99,23.94,3.04,3.84,-2.8,22,515,24.1,67.3,2
2023-11-27 17:47,U7846,1430.84,deposit,8940.17,30.36,2.88,2.75,-2.5,68,444,30.6,65.8,2
2023.06-19,U4921,1083.27,deposit,5415.62,27.94,4.53,1.89,0.34,286,435,39,68.3,1
2023-07-28 3:20,U4609,1027.25,efsrnrat,7961.93,36.87,1.07,2.23,-1.94,69,435,13.6,43.2,2
2023-04-18 13:48,U2075,938,withdrawal,4691.35,18.55,2.99,3.63,-1.93,47,533,72.5,22.8,2
2023-01-17 15:25,U2066,235.27,transfer,12997.45,30.18,4.5,1.64,-0.56,173,386,20.7,22.2,1
2023-03-01 0:00,U1292,2668.36,investment,13247.6,11.5,3.62,4.98,-1.41,20,570,15.9,23.3,2
2023-04-03 3:39,U4201,1648.605298,withdrawal,9022.72,32.82,2.19,1.97,-0.69,310,714,70.3,80.4,0
2023-01-03 2:56,U5777,797.4,transfer,11120.62,18.71,4.33,3.85,-2.71,306,312,57.3,75.3,2
2023-05-28 4:38,u-5673,1291.69,withdrawal,13661.29,11.3,4.38,2.51,-1.09,139,745,53.3,48.6,1
2023-11-13 15:55,U4171,482.71,transfer,13657.29,39.56,4.95,5.29,-0.94,315,773,84.5,15,0
2023-01-14 17:00,U6381,1511.29,transfer,9012.04,10.31,3.52,3.35,-1.25,82,370,44.9,65.6,2
2023-05-15 2:01,U6048,2356.08,investment,12791.11,25.83,1.93,4.42,1.27,19,773,75.4,24.5,0
2023-08-22 7:02,U3959,5225.73,investment,11724.86,25.34,2.69,2.53,1.16,140,416,79.6,78.8,2
2023-05-30 20:30,U1114,1647.55,withdrawal,5687.69,34.3,1.74,3.04,0.62,271,377,78,63.8,1
2023-08-01 7:57,U4940,475.96,transfer,11366.75,37.18,1.11,3.8,-3.57,363,330,23.5,16.9,2
2023-01-06 2:19,U1721,"1,812.04",transfer,2351.31,25.37,1.09,3.16,-0.7,92,753,44.4,74.1,0
2023-10-05 23:58,U9796,2762.57,investment,11530.2,14.14,4.45,1.39,-3.32,42,683,37.9,55.4,1
2023-08-26 17:55,U1749,5332,investment,5841.1,32.96,1.63,3.08,1.37,77,507,57.5,35,2
2023-07-06 15:09,U3020,84.99,withdrawal,1317.35,18.65,1.81,1.94,-1.01,209,417,70.6,72.7,2
2023-08-15 23:02,U5442,631.95,withdrawal,5119.81,12.9,2.88,1.45,-1.6,350,480,78.2,22.4,2
2023-03-30 19:44,U9062,558.79,transfer,14006.78,14.45,2.24,5.87,-0.96,89,444,75.9,38.2,1
2023-02-23 8:44,U5465,1428.77,investment,4756.22,26.92,4.43,3.2,1.82,211,623,15,57.3,0
2023-09-08 17:12,U5102,894.67,deposit,14627.36,39.4,2.22,5.31,0.14,195,317,24.1,82.4,1
2023-02-07 1:59,U2187,915.61,withdrawal,15685.33,35.65,4.43,4.59,-0.72,103,664,85.3,59.3,0
2023-10-29 4:12,U6966,4269.46,investment,16029.54,32.77,2.2,2.86,0.95,229,667,22.6,87.3,0
2023-12-01 14:39,U9853,1181.93,deposit,11417.32,15.92,1.33,4.39,-2.2,216,515,21.8,18.9,2
2023-11-19 12:49,U3492,NULL,TRANSFER,15134.01,38.35,3.04,5.86,0.66,328,459,34.8,41.4,1
2023-03-16 0:16,U2569,6524,investment,15004.09,19.18,3.4,5.49,0.18,111,752,82,78,0
2023-07-07 3:36,U1938,1124.55,deposit,13838.93,19.26,1.45,4.33,-0.11,357,448,77.3,35.2,1
2023-12-17 14:44,U2138,3988.99,investment,18910.61,20.01,3.17,4.55,1.01,102,612,85.3,39.4,0
2023-06-09 7:30,U3496,419.32,withdrawal,6414.9,18.75,3.8,4.61,1.85,343,403,24.2,61.6,1
2023-04-13 1:16,U7599,1580.48,withdrawal,11808.02,34.68,3.51,5.83,1.34,82,596,20.7,18.4,1
2023-02-01 8:53,U9523,1025.16,withdrawal,13071.3,14.87,3.88,4.26,-0.93,97,579,19.3,16.1,1
2023-06-01 9:01,U8453,7220.91,investment,18561.07,27.5,1.43,3.89,-0.52,154,715,45.6,45.5,1
2023-08-27 9:24,U7650,1844.58,deposit,4948.78,11.78,1.05,2.15,-3.8,161,613,13.3,75.9,1
2023-07-16 1:08,U5313,3179.57,investment,15348.1,24.81,4.33,1.97,1.77,312,408,28.3,66,1
2023-05-12 19:53,U9336,1765.64,withdrawal,9991.63,25.01,4.19,2.45,0.75,32,644,63.7,44.8,0
2023-02-17 2:20,U5516,3519.03,investment,10768.86,37.93,1.86,5.9,-0.8,124,804,74.9,80.5,0
2023-02-21 10:15,U8355,1367.07,withdrawal,9218.56,14.73,2.56,1.44,2.28,341,448,86.2,27.2,1
2023-05-24 21:11,U5781,572.16,withdrawal,1834.49,29.72,4.43,5.03,0.52,79,640,19.1,46.6,0
2023.07-11,U6787,815.17,transfer,3353.1,15.42,3.64,5.63,-2.45,53,649,89.8,83.2,1
2023-07-28 11:55,U5636,3754.46,investment,10999.94,15.4,2.03,3.52,-2.02,294,400,45.3,38,2
2023-08-22 2:50,U5357,1051.07,deposit,9655.89,12.87,4.48,2.73,-0.72,298,488,61.8,84.4,1
2023-01-23 15:39,U8329,3506.24,investment,7980.45,24.41,2.99,4.94,0.4,55,847,28,56.3,0
2023-07-22 18:31,U2770,854.19,withdrawal,9530.26,31.13,4.27,4.56,0.51,15,409,14.4,57.9,1
2023-10-08 22:08,U5915,5903.45,investment,19622.13,20.99,2.83,4.1,2.36,94,757,33.2,43,0
2023-09-29 22:18,U1843,"$1,830.22 ",withdrawal,5852.93,12.57,2.71,5.15,-0.5,253,462,66.1,42.9,1
2023-06-25 16:24,U2049,725.33,withdrawal,9112.94,22.46,3.76,5.17,-1.44,265,468,88.7,47.9,2
2023-03-07 10:15,U4200,1041.73,deposit,8606.3,37.1,1.4,3.05,-0.44,297,705,43.2,68.8,0
2023-09-05 0:17,U2350,1040.88,deposit,9675.48,23.89,1.09,4.31,-0.18,148,441,49.9,68.5,1
2023-08-22 10:43,U3904,927.74,deposit,11878.25,16.02,4.79,1.69,1.25,161,496,45.5,17.1,1
2023-03-22 8:32,U2572,97.01,withdrawal,14118.78,29.99,2.52,1.26,-3,340,501,63.3,41.3,2
2023-02-18 16:34,U8520,6977.69,investment,13486.61,29.85,3.67,2.57,1.27,327,596,42.6,82.7,2
2023-12-13 21:21,U2313,"$1,386.52 ",withdrawal,3778.07,31.7,2.1,5.37,1.16,58,716,34.5,88.1,0
2023-08-17 22:42,U2671,6051.64,investment,20803.11,23.54,1.97,2.16,-2.63,38,806,29,34.5,1
2023-07-14 21:14,U3810,403.29,deposit,14297.57,15.8,0.93,5.06,-0.63,14,807,73.9,21.6,0
2023-03-23 21:23,U4240,6688.17,investment,14847.46,26.43,2.2,5.71,0.14,109,712,84.5,89.2,1
2023-04-09 3:44,U3448,159.47,transfer,14061.96,32.77,2,4.15,1.86,247,541,52.6,55.7,1
2023-02-07 8:13,U6341,723.2,deposit,13576.75,25,1.03,5.5,0.16,83,390,53.2,23.6,1
2023-02-10 11:33,U8470,1949.78,transfer,2506.53,12.74,2.27,4.92,1.14,235,467,57.7,93.4,1
2023-08-19 3:53,U8056,4092.97,investment,10280.84,16.06,3.9,1.86,1.15,195,848,43.6,63.5,0
2023-07-21 16:01,U7794,1254.97,transfer,12385.69,20.69,0.59,5.08,1.05,37,509,16.9,58.2,1
2023-05-12 15:52,U1097,1071.14,deposit,12423.03,16.97,2.7,3.93,3.81,357,718,44.5,44.3,0
2023-07-09 17:02,U5886,978.14,deposit,11908,27.6,3.62,2.37,1.64,54,696,69,51.6,0
2023-04-14 18:04,U2014,874.18,transfer,6443.17,11.92,3.53,2.2,-0.05,35,756,59.2,80.6,0
2023-09-11 9:33,U4271,1121.75,deposit,12850.83,34.91,3.85,4.13,-0.08,116,799,33.3,16.1,0
2023-04-18 9:32,U7918,974.31,deposit,3578.34,26.06,2.71,4.24,-0.27,330,608,51.6,47.8,0
2023-12-22 2:30,U7809,805.11,transfer,5190.28,39.71,3.88,2.05,1.34,195,326,33.9,51.5,1
2023.03-03,U7651,2900.01,INVALID_CATEGORY_DEFAULT,10861.16,13.35,4.92,5.6,-3.69,275,326,75.7,90.7,2
2023-10-18 21:41,U4822,476.09,transfer,10301.1,15.55,4.81,2.17,0.74,102,559,67.9,82.7,1
2023-07-19 22:09,U4074,668.75,withdrawal,10944.62,22.01,3.6,2.03,1.95,160,484,46.5,25.9,1
2023-09-30 13:06,U8226,805.53,withdrawal,6989.06,22.54,2.78,1.69,-3,352,390,33.6,59.8,2
2023-09-12 16:21,U3551,861.09,withdrawal,8516.55,10.33,3.58,1.82,2.21,315,483,60.3,20.4,1
2023-06-03 5:01,U3050,1611.76,investment,14361.24,10.09,2.14,3.52,-2.05,77,780,47,83.2,1
2023-07-31 4:51,U6620,1064.58,withdrawal,7779.92,11.39,2.37,2.62,-1.61,160,532,75.3,51.6,2
2023-07-05 12:27,U2590,1817.52,withdrawal,12666.26,14.62,2.55,2.16,-0.04,70,622,33.5,15,0
2023-03-31 17:50,U1846,905.15,withdrawal,12168.48,13.51,1.64,5.58,0.71,210,594,43.7,73,1
2023-09-24 4:54,U6552,1971.49,investment,10658.77,32.88,1.18,5.43,0.96,123,451,61.6,39.5,1
2023-08-19 1:25,U1485,1744.89,deposit,16292.73,30.57,2.55,2.91,0.85,246,341,53.6,92.1,1
2023-05-27 12:37,U3128,1339.22,withdrawal,12610.27,19.3,2.59,3.17,-0.82,29,711,76.3,86,0
2023-08-13 8:49,U6747,1687.64,withdrawal,12095.87,36.53,0.82,4.8,-1.55,309,330,89.4,64.2,2
2023-06-09 11:16,U5605,501.98,deposit,11267.12,37.43,2.3,5.01,-2.07,309,384,61.3,52.7,2
2023-01-13 22:27,U3439,1580.42,investment,13357.32,17.76,1.21,2.14,1.63,316,338,40,81.5,1
2023-09-02 22:59,U3542,7584.06,investment,16528.79,27.74,4.98,5.36,-3.45,287,387,60,93.8,2
2023-04-03 1:15,U6690,594.77,withdrawal,5535.65,19.6,2.7,3.05,1.77,330,825,86.9,82.8,0
2023-03-01 19:49,U9788,916.83,withdrawal,7674.8,38.24,1.14,4.32,0.19,135,545,51.3,54.9,1
2023-07-03 3:39,U8371,139.94,transfer,1966.51,29.13,1.03,5.46,-0.69,90,367,34.2,48,1
2023-09-21 15:19,U5599,229.59,transfer,925.54,12.94,3.2,5.11,0.12,303,818,88,15.8,0
2023-05-18 12:31,U6593,623.2,transfer,8164.85,39.71,0.64,2.06,2.35,141,786,53.6,55.9,0
2023-06-05 14:57,U1503,2594.73,investment,8208.75,24.19,1.85,5.01,-1.03,177,454,32.9,89.9,2
2023-11-29 3:52,U4380,1883.82,transfer,15952.18,31.83,1.56,5.24,-4.01,217,615,81.4,59.1,1
2023-08-23 16:44,U6186,5748.07,investment,12702.12,18.21,1.1,1.89,-0.74,255,568,10.8,43.8,1
2023-11-27 21:50,U3846,1121.22,transfer,8504.68,28.69,1.64,1.51,-0.62,214,833,86.9,73.6,0
2023-04-07 0:02,U3408,928.66,transfer,14947.71,24.78,0.61,3.01,0.11,59,644,34.8,94.9,0
2023-04-13 0:05,U7931,3088.5,investment,8353.26,32.41,1.53,2.16,2.27,161,382,78.6,48.8,1
2023-01-04 17:19,U8359,7055.62,investment,9414.3,16.75,4.18,5.18,-3.42,151,673,74.6,86,1
2023-08-19 10:15,U4061,294.45,DEPOSIT,3762.88,12.61,0.78,3.14,-1.1,224,551,21.4,16.4,2
2023-03-27 0:53,U2477,1900.96,transfer,5896.39,26.76,3.21,3.92,-1.42,218,805,88.6,34.2,1
2023-04-17 17:11,U5386,6626.84,investment,11700.38,19.34,2.28,1.12,-0.65,319,793,51.2,37.9,0
2023-07-13 9:08,U4270,1047.7,INVALID_CATEGORY_DEFAULT,8507.97,26.31,1.06,3.71,0.53,193,597,60.6,20.3,1
2023-04-21 10:28,U4525,,withdrawal,3595.64,31.69,2.02,3.42,0.44,178,730,24,76.8,0
2023-09-16 15:39,U6496,297.84,withdrawal,9939.34,22.24,4.53,2.76,1.27,164,406,53.6,26.2,1
2023-09-05 1:32,U2096,1105.67,transfer,11789.38,35.95,0.64,4.38,0.08,138,610,80.5,87,0
2023-06-28 7:36,U4439,1377.09,deposit,12838.59,17.03,2.84,5.18,1.61,71,516,56.8,31.2,1
2023-10-21 12:20,u-9701,3819.4,investment,11150.11,23.26,4.39,5.04,0.91,332,611,89.6,72.3,0
2023-06-09 3:56,U1436,82.67,withdrawal,713.15,22.67,4.79,3.76,-1.28,229,791,20.6,55.1,1
2023-09-26 11:39,U1180,929.01,deposit,15123.73,33.7,3.91,2.47,0.44,26,776,46.1,21.1,0
2023-07-18 23:08,U7631,1066.09,deposit,11078.11,29.84,1.13,2.27,2.43,170,614,54.2,48.5,0
2023-11-08 4:15,U5595,9771.33,investment,23794.06,29.68,1.67,4.32,0.69,151,387,38.6,89.2,2
2023-03-25 21:30,U7482,553.44,withdrawal,10539.64,25.66,3.38,5.23,-1.56,57,527,65.8,71.1,2
2023-06-13 20:50,U9675,5624.66,investment,18492.35,20.11,1.07,1.97,-0.64,252,610,61.8,25.6,0
2023-11-21 19:57,U4183,629.85,deposit,11586.66,17.57,4.78,2.16,-1.93,31,722,38.6,88.8,1
2023-04-26 23:22,U9529,4857.67,investment,5639.67,38.68,1.87,1.52,1,25,587,57.1,17.7,1
2023-02-11 3:49,U4015,97.77,transfer,10441.64,25.62,3.28,5.08,1.4,333,570,43.2,75.6,1
2023-01-12 11:45,U1381,1496.13,deposit,12424.53,22.48,3.43,4.66,0.78,46,688,56.2,76.1,0
2023-01-21 6:20,u-3420,1928.16,transfer,12962.36,15.4,0.97,1.71,0.64,204,620,53.8,65.5,0
2023-08-04 14:32,U8747,1961.21,deposit,3158.36,31.64,2.51,1.62,-2.32,134,602,33.8,28.2,1
2023-07-23 3:50,U7765,94.72,transfer,9795.79,37.24,1.87,3.75,-2.28,58,362,35.2,89.4,2
2023-02-06 13:35,U6137,5921.88,investment,8579.61,37.44,2.56,1.72,-1.13,224,530,28.7,46.4,2
2023-04-23 1:09,U4276,NULL,investment,1961.11,17.29,1.13,2.96,-0.29,175,682,33.9,41.9,0
2023-11-10 1:11,U6535,1070.27,transfer,16016.57,17.91,0.6,2.65,-0.73,74,372,22.8,33.7,1
2023-10-14 2:07,U9804,NULL,withdrawal,10729.35,24.55,3.7,2.65,0.9,223,645,17,85.1,0
2023-01-06 0:35,U1527,9831.17,investment,14569.56,34.37,0.55,3.26,1.42,76,509,62.2,16.3,2
2023-11-06 4:16,U6816,1162,investment,8673.47,28.19,4.17,5.63,-2.65,231,477,18.6,54.5,2
2023-08-18 22:33,U9921,272.57,deposit,8114.65,12.37,4.29,2.99,-0.71,53,334,58.3,42.8,1
2023-07-03 9:43,U8905,1508.2,withdrawal,14351.49,37.41,1.88,3.95,-2.31,249,671,15.6,56.3,1
2023-11-20 19:52,U2794,373.85,withdrawal,10156.66,31.95,1.79,4.2,0.36,95,769,20.4,18,0
2023-01-29 7:18,U9787,803.33,deposit,8397.88,14.13,0.94,2.03,0.56,185,502,26.5,56.7,1
2023-01-20 2:22,U9089,756.42,withdrawal,3753.28,33.21,2.21,4.05,-1.22,78,417,23.9,74.2,2
2023-07-25 15:54,U4623,318.75,withdrawal,14509.78,20.69,2.87,2.4,0.87,215,310,65.2,34.5,1
2023-04-11 0:42,U7051,466.12,deposit,12091.67,14.04,1.52,1.67,-0.12,105,817,51.5,76.6,0
2023-04-04 2:16,U6347,1004.28,transfer,4845.01,15.99,1.43,1.62,1.76,157,801,36.5,66.5,0
2023-04-30 22:11,U3346,1802.75,deposit,2415.37,24.99,1.59,4.67,-2.3,39,685,76.1,31.7,1
2023-04-05 17:02,U9798,2136.44,investment,11043.05,31.43,1.95,2.8,-0.62,92,388,35.2,82,1
2023-11-27 2:55,U8906,1496.34,transfer,3480.66,26.14,1.88,2.06,-0.16,219,342,71.9,50.4,1
2023-10-22 14:16,U6586,884.96,deposit,1903.57,10.4,0.67,5.3,0.46,182,390,15.5,24.8,1
2023-07-07 3:01,U5225,494.29,withdrawal,13948.66,13.74,0.69,2.54,0.96,362,640,33.6,48.3,0
2023-08-22 11:01,U4626,1664.34,deposit,9454.22,37.69,3.9,3.83,-0.45,307,689,33.6,25.3,0
2023-03-28 15:58,U5353,2936.84,investment,6906.09,35.43,1.69,5.94,-0.95,238,512,75,48.4,1
2023-12-30 7:50,U6587,9137.22,Investment,13581.26,34.63,1.77,4.63,1.12,197,601,84.2,78.3,1
2023-04-28 20:09,U3920,761.36,transfer,2167.71,32.73,4.55,4.41,-1.32,25,436,43.8,72.1,2
2023-02-27 2:59,U5194,5848.26,investment,17167.86,30.12,2.53,2.25,-0.93,22,310,42.1,22.3,2
2023-09-21 14:34,U8610,1119.26 USD,investment,2992.13,16.21,0.79,3.31,0.33,297,484,80.9,54.2,1
2023-09-25 12:45,U9279,3515.01,investment,4920.5,20.4,1.56,2.72,3.1,275,585,81.6,44.7,1
2023-05-23 5:43,U2991,1217.45,deposit,15223.9,30,2.49,4.35,0.14,325,727,73.9,74.1,0
2023-05-31 22:50,U6700,1219.94,withdrawal,14507.54,11.38,3.55,5.66,-2.61,345,517,22.2,35.5,2
2023-04-07 6:48,U9652,446.7,deposit,11636.38,29.71,4.45,2.59,-0.79,188,657,53.8,51.5,0
2023-09-19 12:29,U6570,131.83,deposit,12898.33,24.87,2.02,2.09,1.98,362,738,25,43.1,0
2023-01-07 12:57,U9357,471.32,withdrawal,2066.55,25.4,3.57,1.81,0.77,146,707,88.2,39,0
2023-03-11 9:29,U8972,851.63,transfer,10060.43,13.44,3.67,5.42,1.14,322,773,33.5,83.4,0
2023-07-01 21:52,U4903,7167.68,investment,15158.78,35,3.65,4.33,2.69,338,839,67.6,94.6,1
2023-07-30 3:55,U6627,1464.05,transfer,12337.07,22.42,4.75,1.99,-1.1,308,722,25.3,43.1,1
2023-09-10 9:37,U2837,7312.45,investment,10544.03,18.15,1.32,3.95,-0.36,54,301,58.9,56.5,1
INVALID_DATE_FORMAT_STRING,U3548,63.71,deposit,4657.26,30.31,3.96,3.01,1.18,139,572,89,20.2,1
2023-10-06 16:44,U6288,1236.55,withdrawal,10085.45,24.26,1.36,5.49,-3.63,222,642,26.9,68.6,1
2023-02-23 0:45,U2507,1023.64,withdrawal,15337.4,11.33,3.61,4.02,0.25,223,486,62.5,17.6,1
2023-07-15 21:16,U1317,1491.10 USD,withdrawal,2448.04,26.13,1.69,1.81,0.58,41,670,46.4,22,0
2023-11-26 15:50,U2438,1108.89,withdrawal,14478.25,30.02,3.78,1.42,0.37,257,511,77.7,62.7,1
2023-02-08 23:02,U9394,447.85,deposit,7436.6,15.62,4.51,2.44,0.15,105,517,86.5,52.6,1
2023-04-25 17:26,U8247,709.61,deposit,4130,17.91,0.83,3.21,-2.97,207,837,63,56.6,1
2023-10-20 17:56,U9162,5150.5,meievtnsnt,17235.25,36.94,2.24,3.03,2.6,114,551,50.8,61.6,2
2023-12-11 12:26,U2765,1434.71,transfer,7726.48,37.83,4.5,1.76,1.56,228,496,31.2,24.8,1
2023-12-04 11:54,U3244,1951.98,deposit,11135.78,31.07,4.94,2.07,-1.02,129,779,33.1,42,1
2023-08-04 17:10,U8014,1537.06,transfer,10351.82,30.69,2.8,5.6,0.43,135,535,64.00873309,68.9,1
2023-07-12 13:01,U6087,1819.04,deposit,13142.13,33.99,4.62,1.02,0.98,255,337,88.9,63.2,1
2023-06-22 18:42,U7916,N/A,withdrawal,10792.85,35.89,4.94,5.98,0.68,289,411,74.8,23.1,1
2023-10-09 8:18,U3212,4727.35,investment,13960.07,36.16,3.82,2.6,-0.64,162,311,20.8,85.3,1
2023-04-17 2:15,U5806,1598.75,investment,2258.44,35.29,4.73,4.91,-1.65,326,558,13.9,80.4,2
2023-11-02 0:27,U8149,1453.32,transfer,11191.07,15.11,4.21,2.84,-0.63,188,601,22.7,22.4,0
2023-07-09 4:46,U8786,1726.66,deposit,8415.12,18.85,2.99,2.58,0.42,22,400,40,75,1
2023-08-14 5:41,U7500,591.8,withdrawal,3920.88,16.74,2.02,2.86,-0.64,270,381,42.1,21.7,1
2023-03-16 7:18,U6804,7958.65,investment,12698.32,25.06,3.53,5.26,-0.26,37,594,69.3,68.4,2
2023-01-24 7:15,U7335,9084.35,investment,13379.74,37.29,3.18,2.51,1.74,309,537,68,53.9,2
2023-02-17 14:30,U8986,1346.74,transfer,11486.6,10.43,1.93,4.06,-1,140,718,15.1,71.1,0
INVALID_DATE_FORMAT_STRING,U6159,531.91,deposit,8567.34,38.5,1.95,1.37,-2,174,471,30.7,20.1,2
2023-10-31 14:50,U1190,8294.21,investment,10846.27,39.08,4.23,1.69,0.28,89,784,43.5,84.6,1
2023.05-08,U9666,1656.37,TRANSFER,2573.99,28.75,3.45,5.48,1.69,73,812,17.5,83.1,0
2023-10-05 15:50,U1480,1774.53,transfer,8523.85,13.28,0.83,5.3,-1.31,277,670,46,48.3,1
2023-08-02 3:15,U9486,4075.07,investment,12484.68,22.12,2.21,2.63,1,154,620,88.6,62.4,0
2023-08-22 11:29,U6258,9969.09,investment,14941.89,17.28,2.01,2.05,-0.14,291,322,16.1,62.3,1
2023-07-07 11:02,U3329,6733.82,investment,11582,13.21,0.56,4.99,-2.57,169,610,81.9,75.2,1
2023-08-13 23:24,U7584,1657.84,deposit,11502.87,34.99,1.98,4.03,-0.4,240,323,40.5,37,1
2023-04-15 3:06,U1874,1747.74,transfer,12338.02,32.04,2.3,4.5,3.15,231,354,64.9,50.3,1
2023-02-03 2:18,U8162,7577.36,investment,11058.87,15.1,4.33,5.79,0.89,134,418,81.7,39.6,1
2023-10-21 11:00,U4585,860.43,withdrawal,11840.58,31.66,0.93,4.25,0.57,60,447,45,55.9,1
2023-10-18 9:32,U3229,180.05,withdrawal,4895.52,14,4.77,5.67,-0.04,300,613,87,22.3,0
